index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Fast Food_Count,Universities_Count,Schools_Count,Kindergartens_Count,Hospitals_Count,Pharmacies_Count,Clinics_Count,Malls_Count,Supermarkets_Count,Banks_Count,Fitness Centres_Count,Swimming Pools_Count,Parks_Count,Bus Stops_Count,Restaurants_dist,Fast Food_dist,Universities_dist,Schools_dist,Kindergartens_dist,Hospitals_dist,Pharmacies_dist,Clinics_dist,Malls_dist,Supermarkets_dist,Banks_dist,Fitness Centres_dist,Swimming Pools_dist,Parks_dist,Bus Stops_dist
Residencial Vernazza (C),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,flat,2,62.8,411500.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
Residencial Vernazza (F),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,flat,3,77.95,481760.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
Residencial Vernazza (G),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,flat,3,82.15,532900.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
Residencial Vernazza (D),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,duplex,2,82.6,564510.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
Residencial Vernazza (H),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,duplex,3,130.96,678096.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
Residencial Vernazza (I),-12.076657250901755,-77.10004986811776,San Miguel,En construcción,duplex,3,134.15,729000.0,14,3,0,25,48,0,3,3,0,0,7,2,0,0,9,0.8858434924775566,0.8790615585936525,,0.542219764233428,0.8935550295910115,,0.9986802445784028,0.9538961986344205,,,0.6999855513101478,0.7822193989433092,,,0.37974068679903883
DISTRITO 34 - ETAPA 2 (A1),-12.1040361,-77.0184555,Surquillo,En construcción,flat,1,52.55,435268.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (A2),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,67.64,500574.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (A3),-12.1040361,-77.0184555,Surquillo,En construcción,flat,1,50.67,412504.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (A5),-12.1040361,-77.0184555,Surquillo,En construcción,flat,1,54.41,435488.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (A7),-12.1040361,-77.0184555,Surquillo,En construcción,flat,1,52.81,427767.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (A6),-12.1040361,-77.0184555,Surquillo,En construcción,flat,1,41.18,328851.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (B1),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,57.84,430979.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (B2),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,57.33,427104.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (B3),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,56.2,408419.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (B5),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,59.42,431403.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (B7),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,57.82,425724.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (C1),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,68.0,473821.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (C2),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,69.92,514009.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (C3),-12.1040361,-77.0184555,Surquillo,En construcción,flat,3,80.03,595200.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (C4),-12.1040361,-77.0184555,Surquillo,En construcción,flat,2,54.82,404334.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
DISTRITO 34 - ETAPA 2 (C5),-12.1040361,-77.0184555,Surquillo,En construcción,flat,3,80.59,600000.0,23,1,0,4,18,0,15,3,0,4,10,0,0,0,2,0.40787543411336724,0.3603649453020357,,0.3731123119495056,0.8802131916124117,,0.29716637880644314,0.250892655175673,,0.22633576841731157,0.7168494207390488,,,,0.9870466624746035
