Latitude,Longitude,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
-12.0915197,-77.0828203,20,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,17,-12.0850844,-77.0856748,34,-12.0854393,-77.0881665,0,0,0,9,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,0,0,0,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.048627555955235,-77.06993934158089,8,-12.0476303,-77.0677288,2,-12.0545481,-77.0675254,0,0,0,10,-12.04964,-77.0610867,18,-12.0481118,-77.0761692,0,0,0,9,-12.0545539,-77.0709626,1,-12.052212,-77.0782178,0,0,0,0,0.0,0.0,1,-12.0546488,-77.0693815,0,0,0,0,0,0,0,0,0,4,-12.0493292,-77.0781286
-12.0915197,-77.0828203,20,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,17,-12.0850844,-77.0856748,34,-12.0854393,-77.0881665,0,0,0,9,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,0,0,0,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.102983625557233,-77.01111322460335,15,-12.1020195,-77.0153218,1,-12.1018796,-77.0159813,0,0,0,5,-12.1030934,-77.0043946,18,-12.1027508,-77.0200215,0,0,0,7,-12.0970945,-77.0129735,7,-12.0962128,-77.0108016,0,0,0,0,0.0,0.0,8,-12.097696,-77.017261,1,-12.0997158,-77.009078,0,0,0,0,0,0,3,-12.0967143,-77.0112156
-12.0734245,-77.0960388,18,-12.0691233,-77.0974017,5,-12.0774682,-77.0897698,0,0,0,23,-12.0652255,-77.0959222,52,-12.0687168,-77.1013129,0,0,0,5,-12.0663328,-77.0975443,2,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,10,-12.0756429,-77.0967151
-12.1058737,-77.030991,55,-12.1106769,-77.0374559,10,-12.1101729,-77.037532,0,0,0,9,-12.1107,-77.0311,25,-12.1140892,-77.0328161,0,0,0,15,-12.1097862,-77.0389009,4,-12.102643,-77.03747,0,0,0,2,-12.1081486,-77.0248539,17,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,18,-12.1117939,-77.0333181
-12.0744566,-77.0959596,18,-12.0691233,-77.0974017,6,-12.078706,-77.0878707,0,0,0,23,-12.0749046,-77.1021,53,-12.0687168,-77.1013129,0,0,0,4,-12.0663328,-77.0975443,2,-12.0750372,-77.091435,0,0,0,1,-12.0792883,-77.0884094,10,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,11,-12.0756429,-77.0967151
-12.0686669,-77.0468353,54,-12.0664889,-77.0474377,8,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,45,-12.06867,-77.04873,33,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,22,-12.0740443,-77.0497036,4,-12.0640184,-77.045009,4,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,16,-12.0644612,-77.0405631,3,-12.0735357,-77.0505589,0,0,0,0,0,0,11,-12.0652675,-77.039191
-12.1427156,-77.0055484,18,-12.1377538,-77.0015622,4,-12.1458958,-77.0048223,0,0,0,26,-12.1476862,-77.0045764,40,-12.1476157,-77.0054852,0,0,0,12,-12.1399002,-76.9994828,2,-12.1473232,-77.0062017,0,0,0,2,-12.1380772,-77.0016148,1,-12.1428843,-77.0030269,0,0,0,0,0,0,0,0,0,0,0.0,0.0
-12.139487578321152,-77.01943345939085,73,-12.1397022,-77.0232905,7,-12.1411012,-77.0217414,0,0,0,14,-12.1412836,-77.0207987,27,-12.1339344,-77.0250464,0,0,0,8,-12.1335541,-77.0177295,1,-12.145857,-77.0195902,1,-12.1366496,-77.017692,3,-12.132437,-77.02075,5,-12.1344687,-77.0264449,1,-12.1454463,-77.0217035,0,0,0,0,0,0,16,-12.1411243,-77.0233584
-12.0681643,-77.0499823,52,-12.0664889,-77.0474377,9,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,37,-12.06867,-77.04873,40,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,20,-12.0740443,-77.0497036,2,-12.0640184,-77.045009,4,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,16,-12.0663437,-77.0502479,3,-12.0735357,-77.0505589,0,0,0,0,0,0,13,-12.075003,-77.0459627
-12.097971285025372,-76.97209653907143,4,-12.0992624,-76.9703779,4,-12.0942259,-76.9789081,0,0,0,8,-12.0915818,-76.9735819,13,-12.0949039,-76.9677987,0,0,0,2,-12.1008442,-76.9713324,1,-12.0997189,-76.9733218,0,0,0,0,0.0,0.0,7,-12.0993714,-76.9700452,3,-12.1004803,-76.9699789,0,0,0,0,0,0,4,-12.099447,-76.9795561
-12.1150207,-77.0362773,140,-12.1138226,-77.0373902,20,-12.1101729,-77.037532,0,0,0,8,-12.1143685,-77.0277215,28,-12.1222026,-77.0327536,0,0,0,24,-12.1097862,-77.0389009,5,-12.1194135,-77.0301643,2,-12.1229297,-77.0322474,2,-12.1228117,-77.0322008,16,-12.1065672,-77.0391485,6,-12.1086541,-77.0353541,0,0,0,0,0,0,24,-12.1117939,-77.0333181
-12.0640787,-77.1011752,30,-12.0553064,-77.1023516,2,-12.05632,-77.1021261,0,0,0,11,-12.0652255,-77.0959222,21,-12.0687168,-77.1013129,0,0,0,18,-12.0559967,-77.1016421,0,0.0,0.0,1,-12.056009,-77.1024636,1,-12.0563944,-77.1013895,10,-12.0563178,-77.1008699,1,-12.0697913,-77.0984838,0,0,0,0,0,0,6,-12.0635618,-77.0969902
-12.0819166,-77.0120994,25,-12.085797,-77.015586,5,-12.0839248,-77.0140563,0,0,0,18,-12.0766092,-77.0156973,42,-12.0766138,-77.015696,0,0,0,8,-12.074477,-77.0080733,2,-12.0896306,-77.0080055,0,0,0,1,-12.0842702,-77.0138444,9,-12.0804889,-77.0131391,0,0,0,0,0,0,0,0,0,20,-12.0890589,-77.0174096
-12.13373,-77.0231618,73,-12.1324083,-77.0265949,12,-12.1285077,-77.0298302,0,0,0,7,-12.1282602,-77.0237872,13,-12.1339344,-77.0250464,0,0,0,8,-12.1335541,-77.0177295,0,0.0,0.0,1,-12.1366496,-77.017692,6,-12.1295635,-77.0223023,9,-12.1285133,-77.0295427,1,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1411243,-77.0233584
-12.1278336,-77.0252513,167,-12.1324083,-77.0265949,24,-12.1207589,-77.0302869,0,0,0,9,-12.1214959,-77.0247565,14,-12.124262,-77.0198657,0,0,0,18,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,8,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
-12.097252907325611,-77.0624603183592,20,-12.0971335,-77.0587922,1,-12.093954,-77.057591,0,0,0,14,-12.0911876,-77.0565125,29,-12.094089,-77.059542,0,0,0,10,-12.093552,-77.05765,2,-12.0896289,-77.0640228,0,0,0,0,0.0,0.0,6,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
-12.0759378,-77.0299687,48,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,29,-12.08363,-77.03354,26,-12.07632,-77.03903,0,0,0,26,-12.077613,-77.0353252,8,-12.0779987,-77.0228566,0,0,0,4,-12.0817726,-77.0357032,20,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,30,-12.0824136,-77.0265799
-12.0707153,-77.07155949999999,26,-12.0703723,-77.0795643,8,-12.0713547,-77.0806746,0,0,0,15,-12.07602,-77.0777,34,-12.06982,-77.06658,0,0,0,11,-12.0744512,-77.0795726,2,-12.0698105,-77.0793665,0,0,0,2,-12.0728734,-77.0655359,4,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,11,-12.0717006,-77.0785319
-12.088630566721406,-77.01416105440742,22,-12.0851755,-77.022055,3,-12.0839248,-77.0140563,0,0,0,13,-12.086683,-77.0210255,25,-12.0810843,-77.0178134,0,0,0,7,-12.0970945,-77.0129735,6,-12.0888667,-77.0212611,0,0,0,2,-12.089883,-77.0055793,10,-12.0804889,-77.0131391,1,-12.0889342,-77.0060007,0,0,0,0,0,0,23,-12.0902343,-77.0175246
-12.1641991,-76.9895228,24,-12.1632817,-76.9943426,5,-12.1653313,-76.9924006,0,0,0,21,-12.1646816,-76.9945188,39,-12.170862,-76.9893054,0,0,0,16,-12.164599,-76.99688,2,-12.1630465,-76.9950086,0,0,0,4,-12.1591942,-76.989059,2,-12.1726451,-76.9924919,0,0,0,0,0,0,0,0,0,12,-12.165413,-76.9921032
-12.0844547624298,-77.0688969484313,56,-12.090518,-77.064758,3,-12.0922554,-77.0705553,1,-12.0800353,-77.0717016,24,-12.0881595,-77.0620646,36,-12.0838922,-77.060667,0,0,0,25,-12.0829411,-77.0670108,8,-12.0841499,-77.065253,1,-12.0893545,-77.073731,1,-12.0895002,-77.0752343,10,-12.089293,-77.072632,0,0,0,0,0,0,0,0,0,13,-12.0819133,-77.070975
-12.082956197507938,-76.97891973876098,32,-12.0857292,-76.9770794,33,-12.0866372,-76.9767057,0,0,0,15,-12.0800658,-76.9864318,15,-12.0746725,-76.977496,0,0,0,1,-12.0750869,-76.9808526,4,-12.0852047,-76.9772137,0,0,0,2,-12.0849172,-76.9756698,9,-12.0883019,-76.9732431,0,0,0,0,0,0,0,0,0,15,-12.0809806,-76.9861868
-12.0706,-77.04705,63,-12.0789386,-77.0490825,10,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,41,-12.06867,-77.04873,32,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,26,-12.0740443,-77.0497036,5,-12.0640184,-77.045009,4,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,18,-12.0644612,-77.0405631,3,-12.0735357,-77.0505589,0,0,0,0,0,0,13,-12.075003,-77.0459627
-12.112305195913558,-77.0400981900457,76,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,4,-12.1183172,-77.034601,22,-12.1140892,-77.0328161,0,0,0,19,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,1,-12.1196535,-77.0372316,2,-12.1109228,-77.0478345,13,-12.1065672,-77.0391485,3,-12.1086541,-77.0353541,0,0,0,0,0,0,11,-12.1117939,-77.0333181
-12.1177681,-76.9860072,14,-12.1220869,-76.9926445,1,-12.1131829,-76.9923021,0,0,0,7,-12.114195,-76.9864996,22,-12.1245,-76.9806,0,0,0,12,-12.1113803,-76.9891893,3,-12.1120682,-76.9890997,0,0,0,3,-12.111145,-76.9866226,10,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,2,-12.1193137,-76.9773402
-12.01684626105821,-77.04182390883021,10,-12.0150432,-77.0493483,1,-12.0236014,-77.0368754,0,0,0,4,-12.0168111,-77.047694,4,-12.0168111,-77.0476946,0,0,0,1,-12.0169957,-77.0418672,1,-12.0115908,-77.048973,0,0,0,1,-12.0170137,-77.0417758,0,0.0,0.0,1,-12.0221934,-77.0477045,0,0,0,0,0,0,1,-12.0176931,-77.041923
-12.0525421,-77.0909264,19,-12.0560526,-77.0958802,4,-12.0503339,-77.0986436,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,5,-12.0562947,-77.0972495,0,0.0,0.0,0,0,0,0,0.0,0.0,8,-12.0534849,-77.0959032,0,0,0,0,0,0,0,0,0,10,-12.0512509,-77.0860741
-12.07758526037867,-77.03489898523888,66,-12.0856567,-77.0349593,2,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,37,-12.07593,-77.04146,17,-12.0715836,-77.0392941,0,0,0,29,-12.0856343,-77.0347222,8,-12.0772823,-77.0384851,0,0,0,3,-12.0817726,-77.0357032,24,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,30,-12.0722032,-77.0281492
-12.082636800186645,-77.05047192092127,54,-12.0789386,-77.0490825,7,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,40,-12.0891,-77.05389,1,-12.0877134,-77.0546996,20,-12.0740443,-77.0497036,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,4,-12.0898564,-77.0522111,18,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
-12.1401798,-77.0138717,34,-12.1440231,-77.0181287,5,-12.1411012,-77.0217414,0,0,0,17,-12.1412836,-77.0207987,28,-12.1397423,-77.0144785,0,0,0,9,-12.1335541,-77.0177295,1,-12.145857,-77.0195902,1,-12.1366496,-77.017692,2,-12.1396887,-77.0227593,1,-12.1433516,-77.0153422,0,0,0,0,0,0,0,0,0,9,-12.1389092,-77.0225007
-12.076703985103014,-77.098633146319,14,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,24,-12.0794409,-77.1041442,50,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
-12.0781557,-77.09538289999999,24,-12.0790608,-77.0877914,6,-12.078706,-77.0878707,0,0,0,22,-12.0794409,-77.1041442,46,-12.0781729,-77.1040987,0,0,0,4,-12.0840542,-77.0897453,4,-12.0750372,-77.091435,0,0,0,1,-12.0792883,-77.0884094,12,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
-12.109647019849191,-77.0075543665983,18,-12.112225,-77.0116345,3,-12.1115881,-77.0064683,0,0,0,18,-12.115048,-77.0003403,25,-12.1030528,-77.00439,0,0,0,13,-12.1114743,-77.0019579,3,-12.1121889,-77.0020054,0,0,0,3,-12.1102677,-77.0021214,5,-12.1114826,-77.0132198,2,-12.1120695,-77.0118156,0,0,0,0,0,0,10,-12.11324,-77.0000684
-12.1329007,-77.01994499999999,45,-12.1324083,-77.0265949,9,-12.1411012,-77.0217414,0,0,0,9,-12.1282602,-77.0237872,17,-12.124262,-77.0198657,0,0,0,8,-12.1335541,-77.0177295,0,0.0,0.0,1,-12.1366496,-77.017692,5,-12.1295635,-77.0223023,7,-12.125732,-77.0204333,1,-12.1294765,-77.0220782,0,0,0,0,0,0,24,-12.1411243,-77.0233584
-12.071303,-77.0396927,42,-12.0664889,-77.0474377,4,-12.0664585,-77.0473483,2,-12.0743421,-77.0358044,39,-12.0702948,-77.0478359,28,-12.0656529,-77.0463038,0,0,0,20,-12.074159,-77.0416889,9,-12.0772823,-77.0384851,0,0,0,0,0.0,0.0,8,-12.064214,-77.0360768,1,-12.066606,-77.0473339,0,0,0,0,0,0,16,-12.0652675,-77.039191
-12.1000763,-76.9932627,25,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,12,-12.1075224,-76.9952306,20,-12.1083867,-76.990481,0,0,0,4,-12.0997977,-77.0021053,1,-12.0945492,-76.9952559,0,0,0,4,-12.097334,-76.9947601,4,-12.1003441,-76.9885668,1,-12.103115,-77.0012299,0,0,0,0,0,0,13,-12.1030988,-77.0015574
-12.166547625590848,-77.02218511889697,28,-12.1672988,-77.0283183,1,-12.1731681,-77.0200486,0,0,0,20,-12.1674427,-77.0247372,33,-12.1654993,-77.025398,0,0,0,22,-12.1680526,-77.0253594,1,-12.1665818,-77.0236205,0,0,0,1,-12.1578729,-77.0233101,4,-12.1683605,-77.0256926,0,0,0,0,0,0,0,0,0,11,-12.1597668,-77.0189703
-12.1312522,-77.0020052,28,-12.1287388,-76.9962647,3,-12.1287114,-76.9958984,0,0,0,13,-12.1230955,-77.0054741,33,-12.1230225,-77.0055278,0,0,0,19,-12.1399002,-76.9994828,2,-12.1277091,-77.0076635,0,0,0,2,-12.1380772,-77.0016148,10,-12.1270283,-77.0021101,0,0,0,1,-12.1284972,-76.9984088,0,0,0,7,-12.1286966,-76.9976487
-12.099822,-77.0315002,53,-12.1066156,-77.037313,4,-12.0942386,-77.0253448,0,0,0,6,-12.0931575,-77.0338208,15,-12.1071,-77.0277,0,0,0,12,-12.0967601,-77.0233281,3,-12.102643,-77.03747,0,0,0,1,-12.0967852,-77.0230856,30,-12.1070459,-77.0369844,0,0,0,0,0,0,0,0,0,21,-12.1064737,-77.0312042
-12.17238,-76.9961957,25,-12.168033,-76.9984221,5,-12.1732554,-76.9926023,0,0,0,22,-12.1754318,-77.0035624,35,-12.1754423,-77.0036054,0,0,0,13,-12.164599,-76.99688,0,0.0,0.0,0,0,0,3,-12.1728213,-76.9926674,2,-12.1726451,-76.9924919,0,0,0,0,0,0,0,0,0,9,-12.1785597,-76.996814
-12.0992566,-76.9667702,4,-12.0992624,-76.9703779,3,-12.1013465,-76.9718358,0,0,0,6,-12.0953603,-76.9638852,15,-12.0949039,-76.9677987,0,0,0,2,-12.1008442,-76.9713324,1,-12.0997189,-76.9733218,0,0,0,0,0.0,0.0,7,-12.0993714,-76.9700452,3,-12.1004803,-76.9699789,0,0,0,0,0,0,3,-12.1041198,-76.9638571
-12.111428231010704,-76.98202730781159,5,-12.1103729,-76.9769174,1,-12.1103688,-76.9768254,0,0,0,7,-12.1034787,-76.977786,18,-12.1179993,-76.9775984,0,0,0,7,-12.1113803,-76.9891893,3,-12.1120682,-76.9890997,0,0,0,1,-12.111145,-76.9866226,4,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,8,-12.108734,-76.978692
-12.094436,-77.0500454,15,-12.0971335,-77.0587922,6,-12.1032157,-77.0517325,0,0,0,6,-12.0887162,-77.0562002,21,-12.0891,-77.05389,1,-12.0877134,-77.0546996,11,-12.093552,-77.05765,4,-12.095712,-77.0429328,0,0,0,4,-12.0898564,-77.0522111,18,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.0842582,-77.0499813,52,-12.0926921,-77.0469339,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,21,-12.0811292,-77.0584338,39,-12.0891,-77.05389,1,-12.0877134,-77.0546996,19,-12.0916614,-77.0540635,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,3,-12.0898564,-77.0522111,16,-12.0898493,-77.0520036,0,0,0,0,0,0,0,0,0,8,-12.0789129,-77.0571038
-12.119809631210227,-77.01812982114635,66,-12.1166413,-77.0226891,10,-12.1130365,-77.0222441,0,0,0,15,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,18,-12.127795,-77.0182689,5,-12.1200016,-77.0180729,0,0,0,1,-12.1118445,-77.0193775,13,-12.125732,-77.0204333,1,-12.1208161,-77.0108291,0,0,0,0,0,0,9,-12.1253729,-77.0236012
-12.0981572,-77.0319237,52,-12.0907743,-77.026948,4,-12.0942386,-77.0253448,0,0,0,7,-12.0931575,-77.0338208,12,-12.1064738,-77.0314379,0,0,0,15,-12.0967601,-77.0233281,2,-12.102643,-77.03747,0,0,0,2,-12.0967852,-77.0230856,29,-12.0930391,-77.0334285,0,0,0,0,0,0,1,-12.0918441,-77.0366333,28,-12.1064737,-77.0312042
-12.0881488,-77.06111229999999,34,-12.090518,-77.064758,3,-12.093954,-77.057591,1,-12.0850544,-77.0547538,32,-12.0881595,-77.0620646,46,-12.094089,-77.059542,1,-12.0877134,-77.0546996,13,-12.0829411,-77.0670108,10,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,8,-12.093382,-77.058073,0,0,0,0,0,0,0,0,0,16,-12.0923712,-77.0545094
-12.0729018,-77.03024309999999,30,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,1,-12.0743421,-77.0358044,23,-12.06972,-77.03865,24,-12.0715836,-77.0392941,0,0,0,16,-12.0648372,-77.029275,6,-12.0779987,-77.0228566,0,0,0,2,-12.0793852,-77.0322339,18,-12.0648755,-77.0288377,0,0,0,0,0,0,0,0,0,25,-12.064809,-77.0290073
-12.1258119,-77.0293327,208,-12.1324083,-77.0265949,33,-12.1194011,-77.029408,0,0,0,11,-12.1214959,-77.0247565,12,-12.1222026,-77.0327536,0,0,0,25,-12.1188575,-77.0349301,4,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,7,-12.1295635,-77.0223023,25,-12.1200842,-77.0298172,8,-12.1294765,-77.0220782,0,0,0,0,0,0,29,-12.1245747,-77.0296068
-12.0948486,-77.0589031,27,-12.0971335,-77.0587922,3,-12.093954,-77.057591,0,0,0,13,-12.0881595,-77.0620646,29,-12.094089,-77.059542,1,-12.0877134,-77.0546996,12,-12.093552,-77.05765,4,-12.0878251,-77.0550691,0,0,0,3,-12.0898564,-77.0522111,14,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.0850837,-77.04942539999999,40,-12.0926921,-77.0469339,4,-12.0841471,-77.0513927,1,-12.0850544,-77.0547538,16,-12.081111,-77.0541973,35,-12.0891,-77.05389,1,-12.0877134,-77.0546996,16,-12.0916614,-77.0540635,7,-12.0780341,-77.0535756,0,0,0,3,-12.0898564,-77.0522111,16,-12.0898493,-77.0520036,0,0,0,0,0,0,0,0,0,8,-12.0821861,-77.0453628
-12.101978647090483,-76.96451699244943,4,-12.0992624,-76.9703779,3,-12.1013465,-76.9718358,0,0,0,6,-12.0953603,-76.9638852,15,-12.0949039,-76.9677987,0,0,0,2,-12.1008442,-76.9713324,1,-12.0997189,-76.9733218,0,0,0,0,0.0,0.0,7,-12.0993714,-76.9700452,3,-12.1004803,-76.9699789,0,0,0,0,0,0,3,-12.1041198,-76.9638571
-12.0766505,-77.0540724,50,-12.0789386,-77.0490825,9,-12.0726808,-77.050183,1,-12.0850544,-77.0547538,30,-12.06975,-77.05008,44,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,24,-12.0740443,-77.0497036,5,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.075003,-77.0459627
-12.182188,-77.007618,12,-12.1863587,-77.0080104,7,-12.1764561,-77.0071361,0,0,0,20,-12.181081,-77.0012294,35,-12.176136,-77.0097023,0,0,0,18,-12.1780821,-77.008459,5,-12.1849352,-77.0067185,0,0,0,2,-12.1875027,-77.0079983,5,-12.1837922,-77.0006268,1,-12.1744584,-77.0085235,0,0,0,0,0,0,8,-12.1812344,-77.0121349
-12.0903997,-77.0262118,64,-12.0888159,-77.0275443,4,-12.0942386,-77.0253448,0,0,0,11,-12.0853328,-77.030534,18,-12.08905,-77.02764,0,0,0,18,-12.0967601,-77.0233281,4,-12.082536,-77.0233183,0,0,0,3,-12.0967852,-77.0230856,23,-12.0930391,-77.0334285,0,0,0,0,0,0,0,0,0,34,-12.0824136,-77.0265799
-12.095911977690932,-77.03217204615711,79,-12.0888159,-77.0275443,7,-12.0942386,-77.0253448,0,0,0,10,-12.0907126,-77.0382069,13,-12.08905,-77.02764,0,0,0,17,-12.0967601,-77.0233281,2,-12.0930776,-77.0239592,0,0,0,2,-12.0967852,-77.0230856,31,-12.0930391,-77.0334285,0,0,0,0,0,0,1,-12.0918441,-77.0366333,30,-12.0910404,-77.0255889
-11.9926823,-77.05762829999999,30,-11.9932827,-77.0629763,13,-11.9960376,-77.0624237,1,-11.9983158,-77.0631218,43,-11.9910282,-77.0661345,41,-11.9843157,-77.0609027,0,0,0,19,-11.9901484,-77.062995,1,-11.9930904,-77.0600085,0,0,0,1,-11.9939964,-77.0619646,23,-11.9881231,-77.0580032,1,-11.9905383,-77.0620777,0,0,0,0,0,0,24,-11.9943664,-77.0637466
-12.0564006,-77.035479,87,-12.0492583,-77.0337696,24,-12.0563742,-77.0373897,2,-12.0500991,-77.035527,33,-12.0521,-77.04249,18,-12.0481512,-77.0370228,1,-12.0609093,-77.0294569,47,-12.0500144,-77.0340279,7,-12.0504193,-77.0368369,22,-12.056575,-77.0375943,4,-12.0574878,-77.0376989,33,-12.0491637,-77.0319843,0,0,0,0,0,0,0,0,0,41,-12.0564637,-77.0303142
-12.0936213,-76.9938586,17,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,14,-12.0961651,-76.9992792,27,-12.0942,-76.9887055,0,0,0,7,-12.090537,-76.9958715,3,-12.0875492,-76.9978492,0,0,0,1,-12.097334,-76.9947601,8,-12.1003441,-76.9885668,0,0,0,0,0,0,0,0,0,15,-12.087423,-76.996905
-12.1331091,-76.9898439,37,-12.1299062,-76.9830927,2,-12.1287114,-76.9958984,0,0,0,17,-12.1382,-76.9896389,29,-12.1400856,-76.9894772,0,0,0,18,-12.1328643,-76.9832416,4,-12.1264805,-76.9879208,0,0,0,1,-12.1401201,-76.9844373,16,-12.1269113,-76.9876531,0,0,0,0,0,0,0,0,0,5,-12.131549,-76.9823994
-12.091312846459422,-77.08235788596275,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.071749,-77.04188049999999,52,-12.0664889,-77.0474377,7,-12.0661348,-77.0474055,2,-12.0743421,-77.0358044,40,-12.06867,-77.04873,26,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,26,-12.0740443,-77.0497036,10,-12.0772823,-77.0384851,2,-12.0674147,-77.0495015,2,-12.0657587,-77.0485241,16,-12.0644612,-77.0405631,3,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.0652675,-77.039191
-12.0834991,-77.0257982,67,-12.0888159,-77.0275443,4,-12.081223,-77.0336972,0,0,0,26,-12.08363,-77.03354,30,-12.08905,-77.02764,0,0,0,24,-12.0856343,-77.0347222,3,-12.0779987,-77.0228566,0,0,0,2,-12.0793852,-77.0322339,17,-12.0905362,-77.0269822,0,0,0,0,0,0,0,0,0,31,-12.0824136,-77.0265799
-12.1125035,-77.03057799999999,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
