index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
Piana (X02),-12.074983391682608,-77.05414655714115,Pueblo Libre,En planos,flat,2,52.3,361000.0,58,-12.0719005,-77.062038,8,-12.0726808,-77.050183,0,0,0,33,-12.06867,-77.04873,42,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,4,-12.0780341,-77.0535756,4,-12.0674383,-77.0507454,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.075003,-77.0459627
Piana (X03),-12.074983391682608,-77.05414655714115,Pueblo Libre,En planos,flat,1,32.6,268000.0,58,-12.0719005,-77.062038,8,-12.0726808,-77.050183,0,0,0,33,-12.06867,-77.04873,42,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,4,-12.0780341,-77.0535756,4,-12.0674383,-77.0507454,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.075003,-77.0459627
Piana (X04),-12.074983391682608,-77.05414655714115,Pueblo Libre,En planos,flat,2,55.4,369000.0,58,-12.0719005,-77.062038,8,-12.0726808,-77.050183,0,0,0,33,-12.06867,-77.04873,42,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,4,-12.0780341,-77.0535756,4,-12.0674383,-77.0507454,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.075003,-77.0459627
Piana (X05),-12.074983391682608,-77.05414655714115,Pueblo Libre,En planos,flat,2,59.68,392000.0,58,-12.0719005,-77.062038,8,-12.0726808,-77.050183,0,0,0,33,-12.06867,-77.04873,42,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,4,-12.0780341,-77.0535756,4,-12.0674383,-77.0507454,1,-12.074458,-77.0492501,10,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,17,-12.075003,-77.0459627
Kora (TIPO 01),-12.078791763493006,-77.10359574475686,San Miguel,En construcción,flat,3,70.22,421888.0,8,-12.0789013,-77.1076297,1,-12.080244,-77.0945509,0,0,0,19,-12.0794409,-77.1041442,39,-12.0781729,-77.1040987,0,0,0,0,0.0,0.0,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,3,-12.0703679,-77.1068257,0,0,0,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Kora (TIPO 02),-12.078791763493006,-77.10359574475686,San Miguel,En construcción,flat,2,62.22,385321.0,8,-12.0789013,-77.1076297,1,-12.080244,-77.0945509,0,0,0,19,-12.0794409,-77.1041442,39,-12.0781729,-77.1040987,0,0,0,0,0.0,0.0,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,3,-12.0703679,-77.1068257,0,0,0,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Kora (TIPO 01),-12.078791763493006,-77.10359574475686,San Miguel,En construcción,duplex,4,150.18,782881.0,8,-12.0789013,-77.1076297,1,-12.080244,-77.0945509,0,0,0,19,-12.0794409,-77.1041442,39,-12.0781729,-77.1040987,0,0,0,0,0.0,0.0,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,3,-12.0703679,-77.1068257,0,0,0,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Kora (TIPO 02),-12.078791763493006,-77.10359574475686,San Miguel,En construcción,duplex,3,115.4,621030.0,8,-12.0789013,-77.1076297,1,-12.080244,-77.0945509,0,0,0,19,-12.0794409,-77.1041442,39,-12.0781729,-77.1040987,0,0,0,0,0.0,0.0,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,3,-12.0703679,-77.1068257,0,0,0,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Vanderghen 400 (FLAT 101),-12.109729,-77.0406876,Miraflores,En planos,flat,3,169.0,1800000.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT 102),-12.109729,-77.0406876,Miraflores,En planos,flat,3,128.0,1500000.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 1),-12.109729,-77.0406876,Miraflores,En planos,flat,2,102.0,1183125.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 2),-12.109729,-77.0406876,Miraflores,En planos,flat,2,70.0,791250.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 3),-12.109729,-77.0406876,Miraflores,En planos,flat,3,97.0,1164375.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 4),-12.109729,-77.0406876,Miraflores,En planos,flat,2,94.0,1140000.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 5),-12.109729,-77.0406876,Miraflores,En planos,flat,1,69.0,815625.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (FLAT TIPICO 6),-12.109729,-77.0406876,Miraflores,En planos,flat,2,69.0,757500.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Vanderghen 400 (PENTHOUSE 5),-12.109729,-77.0406876,Miraflores,En planos,duplex,2,142.0,1466250.0,65,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,19,-12.1140892,-77.0328161,0,0,0,13,-12.1097862,-77.0389009,3,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,14,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,6,-12.1117939,-77.0333181
Residencial Casanova (TIPO T01),-12.0893342,-77.02993300000001,Lince,En construcción,flat,3,72.15,538425.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO T02),-12.0893342,-77.02993300000001,Lince,En construcción,flat,3,68.84,491770.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO T03),-12.0893342,-77.02993300000001,Lince,En construcción,flat,1,43.06,349130.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO T04),-12.0893342,-77.02993300000001,Lince,En construcción,flat,3,77.0,600150.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO T05),-12.0893342,-77.02993300000001,Lince,En construcción,flat,3,73.63,574315.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO T06),-12.0893342,-77.02993300000001,Lince,En construcción,flat,3,77.0,605650.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO D05),-12.0893342,-77.02993300000001,Lince,En construcción,duplex,2,76.71,596355.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO D07),-12.0893342,-77.02993300000001,Lince,En construcción,duplex,2,76.16,618580.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Residencial Casanova (TIPO D08),-12.0893342,-77.02993300000001,Lince,En construcción,duplex,2,76.71,601355.0,91,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,15,-12.08363,-77.03354,15,-12.08905,-77.02764,0,0,0,25,-12.0856343,-77.0347222,2,-12.0930776,-77.0239592,0,0,0,2,-12.0898824,-77.0350312,33,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,41,-12.0824136,-77.0265799
Pacifik Ocean Tower (2),-12.0911164,-77.0838218,San Miguel,Entrega inmediata,flat,3,77.0,585000.0,15,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,37,-12.0854393,-77.0881665,0,0,0,5,-12.0855111,-77.0833864,0,0.0,0.0,0,0,0,3,-12.0895002,-77.0752343,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
Pacifik Ocean Tower (3),-12.0911164,-77.0838218,San Miguel,Entrega inmediata,flat,3,68.0,563342.0,15,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,37,-12.0854393,-77.0881665,0,0,0,5,-12.0855111,-77.0833864,0,0.0,0.0,0,0,0,3,-12.0895002,-77.0752343,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
Pacifik Ocean Tower (4),-12.0911164,-77.0838218,San Miguel,Entrega inmediata,flat,3,76.15,595000.0,15,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,37,-12.0854393,-77.0881665,0,0,0,5,-12.0855111,-77.0833864,0,0.0,0.0,0,0,0,3,-12.0895002,-77.0752343,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
Abstract (X03-Torre1),-12.124144,-77.0219767,Miraflores,En planos,flat,2,59.54,636801.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X04-Torre1),-12.124144,-77.0219767,Miraflores,En planos,flat,1,33.32,379957.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X05-Torre1),-12.124144,-77.0219767,Miraflores,En planos,flat,1,32.99,379957.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X06-Torre1),-12.124144,-77.0219767,Miraflores,En planos,flat,1,34.84,379957.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (Y02-Torre1),-12.124144,-77.0219767,Miraflores,En planos,flat,1,80.94,864272.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (A01-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,34.27,441240.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (A02-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,2,55.15,675806.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (A03-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,32.76,406452.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (A05-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,32.49,417624.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X02-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,34.28,379957.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X03-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,2,55.15,512851.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X04-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,32.76,379957.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
Abstract (X06-Torre2),-12.124144,-77.0219767,Miraflores,En planos,flat,1,49.07,512851.0,139,-12.1197949,-77.0295882,22,-12.1194011,-77.029408,0,0,0,15,-12.1214959,-77.0247565,19,-12.124262,-77.0198657,0,0,0,20,-12.1214201,-77.0289043,4,-12.1245663,-77.0300016,4,-12.1205523,-77.0278645,5,-12.1295635,-77.0223023,23,-12.1200842,-77.0298172,4,-12.1294765,-77.0220782,0,0,0,0,0,0,20,-12.1245747,-77.0296068
GALA (Tipo 1),-12.091012,-77.0424363,Lince,Entrega inmediata,duplex,3,170.74,1256250.0,43,-12.0962072,-77.035008,1,-12.0972315,-77.036005,0,0,0,16,-12.0830568,-77.0421147,21,-12.0889889,-77.0455593,0,0,0,19,-12.0895939,-77.0380328,1,-12.095712,-77.0429328,0,0,0,1,-12.0898824,-77.0350312,19,-12.0857212,-77.0353393,0,0,0,0,0,0,1,-12.0918441,-77.0366333,21,-12.0932041,-77.0388878
HENKO (101),-12.1294641,-77.0258832,Miraflores,En construcción,flat,2,95.56,1080000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (103),-12.1294641,-77.0258832,Miraflores,En construcción,flat,2,98.21,1110000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (201),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,73.16,815000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (202),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,64.82,740000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (203),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,89.4,955000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (205),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,60.16,600000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 1),-12.1294641,-77.0258832,Miraflores,En construcción,flat,2,83.04,945000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 2),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,62.76,715000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 3),-12.1294641,-77.0258832,Miraflores,En construcción,flat,2,88.52,1065000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 4),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,63.23,730000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 5),-12.1294641,-77.0258832,Miraflores,En construcción,flat,2,84.43,930000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
HENKO (TIPO 6),-12.1294641,-77.0258832,Miraflores,En construcción,flat,1,60.16,610000.0,129,-12.1324083,-77.0265949,18,-12.1219344,-77.0289286,0,0,0,10,-12.1214959,-77.0247565,12,-12.124262,-77.0198657,0,0,0,15,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,3,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,20,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
