index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio
Bertolotto - Etapa IV (12),-12.0915197,-77.0828203,San Miguel,En construcción,flat,1,35.81,235832.0
Bertolotto - Etapa IV (13A),-12.0915197,-77.0828203,San Miguel,En construcción,flat,3,103.5,574661.0
Bertolotto - Etapa IV (14A),-12.0915197,-77.0828203,San Miguel,En construcción,flat,3,69.68,458885.0
Bertolotto - Etapa IV (12),-12.0915197,-77.0828203,San Miguel,En construcción,flat,1,35.81,235832.0
Bertolotto - Etapa IV (19),-12.0915197,-77.0828203,San Miguel,En construcción,flat,2,88.83,554195.0
Bertolotto - Etapa IV (20),-12.0915197,-77.0828203,San Miguel,En construcción,flat,3,88.42,551215.0
Bertolotto - Etapa IV (14B),-12.0915197,-77.0828203,San Miguel,En construcción,duplex,3,128.74,716910.0
Bravo (1 -I),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,72.63,646670.0
Bravo (1),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,2,51.3,468640.0
Bravo (3 -I),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,73.33,655410.0
Bravo (4 -I),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,1,57.31,523265.0
Bravo (4),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,83.34,725710.0
Bravo (5 -I),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,119.46,907900.0
Bravo (5),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,88.77,779100.0
Bravo (5 -II),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,84.36,742905.0
Bravo (5 -III),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,3,76.58,677165.0
Bravo (6),-12.102983625557233,-77.01111322460335,San Borja,En construcción,flat,2,59.39,532100.0
Bravo (2-III),-12.102983625557233,-77.01111322460335,San Borja,En construcción,duplex,2,112.19,892200.0
Quiñones Park (Tipo 6),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,59.2,389902.0
Quiñones Park (Tipo 7B),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,72.5,495084.0
Quiñones Park (Tipo 5B),-12.0734245,-77.0960388,San Miguel,En planos,flat,3,106.8,722250.0
Quiñones Park (Tipo 4A),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,74.5,474354.0
Quiñones Park (Tipo 3),-12.0734245,-77.0960388,San Miguel,En planos,flat,1,30.4,213215.0
Quiñones Park (Tipo 2A),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,62.0,430419.0
Quiñones Park (Tipo 1A),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,72.0,493212.0
Quiñones Park (Tipo 4B),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,73.5,461912.0
Quiñones Park (Tipo 2B),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,62.7,424254.0
Quiñones Park (Tipo 1B),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,71.1,483231.0
Quiñones Park (Tipo 8),-12.0734245,-77.0960388,San Miguel,En planos,flat,2,80.0,496545.0
Quiñones Park (Tipo 10),-12.0734245,-77.0960388,San Miguel,En planos,duplex,4,148.2,832460.0
AREQUIPA AVENUE 4015 (104),-12.1058737,-77.030991,Miraflores,En planos,flat,2,76.39,583378.0
AREQUIPA AVENUE 4015 (105),-12.1058737,-77.030991,Miraflores,En planos,flat,2,83.87,654818.0
AREQUIPA AVENUE 4015 (106),-12.1058737,-77.030991,Miraflores,En planos,flat,2,95.75,708860.0
AREQUIPA AVENUE 4015 (201),-12.1058737,-77.030991,Miraflores,En planos,flat,1,61.61,600000.0
AREQUIPA AVENUE 4015 (202),-12.1058737,-77.030991,Miraflores,En planos,flat,2,75.74,679388.0
AREQUIPA AVENUE 4015 (203),-12.1058737,-77.030991,Miraflores,En planos,flat,2,66.36,594711.0
AREQUIPA AVENUE 4015 (206),-12.1058737,-77.030991,Miraflores,En planos,flat,3,93.35,723914.0
AREQUIPA AVENUE 4015 (301),-12.1058737,-77.030991,Miraflores,En planos,flat,3,81.41,730248.0
AREQUIPA AVENUE 4015 (TIPO X01-A),-12.1058737,-77.030991,Miraflores,En planos,flat,3,82.74,742178.0
AREQUIPA AVENUE 4015 (TIPO X01-B),-12.1058737,-77.030991,Miraflores,En planos,flat,3,81.73,738769.0
AREQUIPA AVENUE 4015 (TIPO X01-C),-12.1058737,-77.030991,Miraflores,En planos,flat,3,82.57,738410.0
AREQUIPA AVENUE 4015 (TIPO X02-A),-12.1058737,-77.030991,Miraflores,En planos,flat,3,94.0,843180.0
AREQUIPA AVENUE 4015 (TIPO X02-B),-12.1058737,-77.030991,Miraflores,En planos,flat,3,94.37,856904.0
AREQUIPA AVENUE 4015 (TIPO X02-C),-12.1058737,-77.030991,Miraflores,En planos,flat,3,93.73,840758.0
AREQUIPA AVENUE 4015 (TIPO X03),-12.1058737,-77.030991,Miraflores,En planos,flat,2,62.22,557934.0
AREQUIPA AVENUE 4015 (TIPO X04-A),-12.1058737,-77.030991,Miraflores,En planos,flat,2,66.14,564213.0
AREQUIPA AVENUE 4015 (TIPO X04-B),-12.1058737,-77.030991,Miraflores,En planos,flat,2,65.35,535217.0
AREQUIPA AVENUE 4015 (TIPO X05),-12.1058737,-77.030991,Miraflores,En planos,flat,2,72.54,568776.0
AREQUIPA AVENUE 4015 (TIPO X06-A),-12.1058737,-77.030991,Miraflores,En planos,flat,3,87.69,718181.0
AREQUIPA AVENUE 4015 (TIPO X06-B),-12.1058737,-77.030991,Miraflores,En planos,flat,3,86.3,706797.0
AREQUIPA AVENUE 4015 (TIPO X07),-12.1058737,-77.030991,Miraflores,En planos,flat,3,83.57,684438.0
Vivapark (TIPO X01),-12.0744566,-77.0959596,San Miguel,En planos,flat,3,78.66,494094.0
Vivapark (TIPO X02),-12.0744566,-77.0959596,San Miguel,En planos,flat,1,42.64,270000.0
Vivapark (TIPO X03),-12.0744566,-77.0959596,San Miguel,En planos,flat,1,40.02,232000.0
Vivapark (TIPO D01),-12.0744566,-77.0959596,San Miguel,En planos,duplex,4,155.12,814614.0
Vivapark (TIPO D02),-12.0744566,-77.0959596,San Miguel,En planos,duplex,2,85.57,465584.0
Vivapark (TIPO D03),-12.0744566,-77.0959596,San Miguel,En planos,duplex,2,74.03,393275.0
Los Laureles (LAU01-A-2-IMP),-12.0686669,-77.0468353,Jesus Maria,Entrega inmediata,flat,3,75.64,493792.0
Los Laureles (LAU01-A-2-PAR),-12.0686669,-77.0468353,Jesus Maria,Entrega inmediata,flat,3,75.64,493790.0
ASPIRIA (TIPO 5_101),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,3,74.74,554941.0
ASPIRIA (TIPO 6_102),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,56.2,447372.0
ASPIRIA (TIPO 7_103),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,56.07,446712.0
ASPIRIA (TIPO 8_104),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,32.73,382766.0
ASPIRIA (TIPO 3),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,4,83.96,652791.0
ASPIRIA (TIPO 4),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,38.36,343220.0
ASPIRIA (TIPO 5),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,3,58.96,486991.0
ASPIRIA (TIPO 6),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,41.77,377200.0
ASPIRIA (TIPO 7),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,41.75,377026.0
ASPIRIA (TIPO 8),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,24.35,253920.0
ASPIRIA (TIPO 9),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,24.47,255106.0
ASPIRIA (TIPO 10),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,2,42.12,386117.0
ASPIRIA (TIPO 1),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,3,59.12,488727.0
ASPIRIA (TIPO 2),-12.139487578321152,-77.01943345939085,Barranco,En construcción,flat,1,39.31,367766.0
GREENLEAF 745 (TIPO C),-12.1150207,-77.0362773,Miraflores,Entrega inmediata,flat,2,110.31,958673.0
GREENLEAF 745 (TIPO E),-12.1150207,-77.0362773,Miraflores,Entrega inmediata,flat,3,117.9,1148400.0
SANTA RAFAELA (2),-12.0640787,-77.1011752,San Miguel,En planos,flat,3,76.0,408000.0
SANTA RAFAELA (3),-12.0640787,-77.1011752,San Miguel,En planos,flat,2,74.0,397263.0
SANTA RAFAELA (4),-12.0640787,-77.1011752,San Miguel,En planos,flat,2,68.0,368632.0
SANTA RAFAELA (5),-12.0640787,-77.1011752,San Miguel,En planos,flat,2,58.0,311368.0
ASTER REDUCTO (X01),-12.13373,-77.0231618,Miraflores,En planos,flat,3,82.83,824225.0
ASTER REDUCTO (X02),-12.13373,-77.0231618,Miraflores,En planos,flat,3,82.56,830082.0
ASTER REDUCTO (X03),-12.13373,-77.0231618,Miraflores,En planos,flat,3,94.98,984109.0
ASTER REDUCTO (X04),-12.13373,-77.0231618,Miraflores,En planos,flat,2,65.86,718860.0
ASTER REDUCTO (X06),-12.13373,-77.0231618,Miraflores,En planos,flat,2,67.76,658983.0
ASTER REDUCTO (X07),-12.13373,-77.0231618,Miraflores,En planos,flat,2,60.88,579985.0
ASTER REDUCTO (X08),-12.13373,-77.0231618,Miraflores,En planos,flat,2,61.18,576654.0
San Martin 836 (Tipo 10),-12.1278336,-77.0252513,Miraflores,En construcción,flat,1,60.58,722384.0
San Martin 836 (Tipo 2),-12.1278336,-77.0252513,Miraflores,En construcción,flat,1,60.58,620123.0
San Martin 836 (Tipo 3),-12.1278336,-77.0252513,Miraflores,En construcción,flat,1,60.08,649444.0
San Martin 836 (Tipo 5),-12.1278336,-77.0252513,Miraflores,En construcción,flat,2,75.37,798347.0
San Martin 836 (Tipo 6),-12.1278336,-77.0252513,Miraflores,En construcción,flat,2,77.59,818131.0
San Martin 836 (Tipo 13),-12.1278336,-77.0252513,Miraflores,En construcción,duplex,1,112.68,762515.0
San Martin 836 (Tipo 14),-12.1278336,-77.0252513,Miraflores,En construcción,duplex,1,120.95,1011457.0
Aragón 375 (Tipo 1),-12.0707153,-77.07155949999999,Pueblo Libre,En construcción,flat,3,72.91,497900.0
Aragón 375 (Tipo 2),-12.0707153,-77.07155949999999,Pueblo Libre,En construcción,flat,2,63.37,425300.0
HOMIE (T 02),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,69.97,425591.0
HOMIE (T 03),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,70.59,429362.0
HOMIE (T 06),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,66.1,402052.0
HOMIE (T 07),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,70.37,428024.0
HOMIE (T 08),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,69.38,422002.0
HOMIE (T 11),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,86.26,524674.0
HOMIE (T 14),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,66.04,401687.0
HOMIE (T 17),-12.0844547624298,-77.0688969484313,Pueblo Libre,Entrega inmediata,flat,3,70.57,428024.0
Alicanto (Tipo 101),-12.0706,-77.04705,Jesus Maria,En planos,flat,2,79.39,514872.0
Alicanto (Tipo 102),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,91.2,639450.0
Alicanto (Tipo 103),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,81.2,573843.0
Alicanto (Tipo 201),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,72.11,532965.0
Alicanto (Tipo 202),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,69.54,511328.0
Alicanto (Tipo 3),-12.0706,-77.04705,Jesus Maria,En planos,flat,1,39.38,282678.0
Alicanto (Tipo 4),-12.0706,-77.04705,Jesus Maria,En planos,flat,2,53.45,369457.0
Alicanto (Tipo 5),-12.0706,-77.04705,Jesus Maria,En planos,flat,2,53.88,373453.0
Alicanto (Tipo 6),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,68.64,465324.0
Alicanto (Tipo 1),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,77.13,522880.0
Alicanto (Tipo 2),-12.0706,-77.04705,Jesus Maria,En planos,flat,3,80.34,537009.0
Alicanto (Tipo 1501),-12.0706,-77.04705,Jesus Maria,En planos,duplex,3,151.47,947934.0
Alicanto (Tipo 1505),-12.0706,-77.04705,Jesus Maria,En planos,duplex,3,105.72,689807.0
Alicanto (Tipo 1506),-12.0706,-77.04705,Jesus Maria,En planos,duplex,3,132.28,841621.0
LORD NELSON 419 (FL-502),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,2,91.57,1217250.0
LORD NELSON 419 (FL-405-505),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,2,106.7,1131750.0
LORD NELSON 419 (FL-603-703-803),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,2,109.95,1255875.0
LORD NELSON 419 (FL -201),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,2,125.74,1327275.0
LORD NELSON 419 (FL-303),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,3,117.72,1442625.0
LORD NELSON 419 (FL-301),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,3,135.25,1732575.0
LORD NELSON 419 (FL-701-801),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,3,153.18,2031975.0
LORD NELSON 419 (FL-604-704-804),-12.112305195913558,-77.0400981900457,Miraflores,En planos,flat,3,186.39,2104987.5
LORD NELSON 419 (TH-105),-12.112305195913558,-77.0400981900457,Miraflores,En planos,duplex,2,103.95,1112250.0
LORD NELSON 419 (TH-104),-12.112305195913558,-77.0400981900457,Miraflores,En planos,duplex,2,117.06,1302600.0
LORD NELSON 419 (PENTHOUSE 906),-12.112305195913558,-77.0400981900457,Miraflores,En planos,duplex,2,158.04,1762200.0
LORD NELSON 419 (PENTHOUSE 904),-12.112305195913558,-77.0400981900457,Miraflores,En planos,duplex,3,176.42,1961737.5
San Felipe Towers (Gold T4),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,90.8,705600.0
San Felipe Towers (Gold T5),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,65.9,536500.0
San Felipe Towers (Gold T7),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,66.1,538100.0
San Felipe Towers (Platinum T2),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,66.3,515200.0
San Felipe Towers (Platinum T4),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,83.76,712800.0
San Felipe Towers (Platinum T5),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,70.95,577600.0
San Felipe Towers (Platinum T6),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,3,79.55,618200.0
San Felipe Towers (Platinum T7),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,3,89.88,758200.0
San Felipe Towers (Platinum T8),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,1,50.1,417100.0
San Felipe Towers (Platinum T9),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,1,46.76,363400.0
San Felipe Towers (Platinum T11),-12.082636800186645,-77.05047192092127,Jesus Maria,Entrega inmediata,flat,2,56.04,446200.0
Arch Two (X01),-12.1401798,-77.0138717,Barranco,En construcción,flat,3,68.83,414759.0
Arch Two (X02),-12.1401798,-77.0138717,Barranco,En construcción,flat,3,68.83,414759.0
Arch Two (X03),-12.1401798,-77.0138717,Barranco,En construcción,flat,2,51.12,334850.0
Arch Two (X05),-12.1401798,-77.0138717,Barranco,En construcción,flat,3,63.05,403142.0
Arch Two (X06),-12.1401798,-77.0138717,Barranco,En construcción,flat,3,63.19,403142.0
Residencial Trieste (A),-12.076703985103014,-77.098633146319,San Miguel,Entrega inmediata,flat,2,67.07,427299.0
Residencial Trieste (B),-12.076703985103014,-77.098633146319,San Miguel,Entrega inmediata,flat,2,67.07,437360.0
Residencial Trieste (E),-12.076703985103014,-77.098633146319,San Miguel,Entrega inmediata,flat,2,71.91,465674.0
Albamar | Match (TIPO 1B),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,1,43.3,297500.0
Albamar | Match (TIPO 2B),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,1,49.44,323100.0
Albamar | Match (TIPO 3B),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,2,72.82,452500.0
Albamar | Match (TIPO 1),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,3,69.81,472900.0
Albamar | Match (TIPO 2),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,3,69.17,490800.0
Albamar | Match (TIPO 3),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,2,57.88,388200.0
Albamar | Match (TIPO 4),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,1,35.5,262200.0
Albamar | Match (TIPO 5),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,2,52.43,353400.0
Albamar | Match (TIPO 6),-12.0781557,-77.09538289999999,San Miguel,En planos,flat,2,57.64,387900.0
Albamar | Match (TIPO 5B),-12.0781557,-77.09538289999999,San Miguel,En planos,duplex,3,97.76,566100.0
Albamar | Match (TIPO 6B),-12.0781557,-77.09538289999999,San Miguel,En planos,duplex,3,113.54,641000.0
Roof Garden Barrenechea (2),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,3,95.17,652012.0
Roof Garden Barrenechea (3),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,2,72.04,499684.0
Roof Garden Barrenechea (4),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,2,72.85,503989.0
Roof Garden Barrenechea (5),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,2,68.44,476286.0
Roof Garden Barrenechea (6),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,2,65.8,453444.0
Roof Garden Barrenechea (7),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,1,59.28,406509.0
Roof Garden Barrenechea (9),-12.109647019849191,-77.0075543665983,San Borja,En construcción,flat,1,40.24,276435.0
PROYECTO COBIAN (6),-12.1329007,-77.01994499999999,Miraflores,En construcción,flat,1,40.5,323190.0
PROYECTO COBIAN (7),-12.1329007,-77.01994499999999,Miraflores,En construcción,flat,2,61.8,412144.0
Máximo Abril (MAX-101),-12.071303,-77.0396927,Jesus Maria,En planos,flat,2,76.79,438724.0
Máximo Abril (MAX-102),-12.071303,-77.0396927,Jesus Maria,En planos,flat,2,80.38,458166.0
Máximo Abril (MAX-T01),-12.071303,-77.0396927,Jesus Maria,En planos,flat,3,72.87,462466.0
Máximo Abril (MAX-T02),-12.071303,-77.0396927,Jesus Maria,En planos,flat,3,75.78,506246.0
Máximo Abril (MAX-T04-05),-12.071303,-77.0396927,Jesus Maria,En planos,flat,2,56.55,353910.0
Máximo Abril (MAX-T05-06),-12.071303,-77.0396927,Jesus Maria,En planos,flat,1,38.16,231890.0
Máximo Abril (MAX-T06-07),-12.071303,-77.0396927,Jesus Maria,En planos,flat,2,58.02,363110.0
Máximo Abril (MAX-T07-08),-12.071303,-77.0396927,Jesus Maria,En planos,flat,3,67.42,416618.0
Máximo Abril (MAX-T03),-12.071303,-77.0396927,Jesus Maria,En planos,flat,2,60.25,391662.0
Máximo Abril (MAX - P04),-12.071303,-77.0396927,Jesus Maria,En planos,flat,1,36.31,250731.0
San Borja Sur 985 (Dpto. 101),-12.1000763,-76.9932627,San Borja,En planos,flat,2,62.89,476000.0
San Borja Sur 985 (Dpto. 102),-12.1000763,-76.9932627,San Borja,En planos,flat,2,57.46,435000.0
San Borja Sur 985 (Dpto. 103),-12.1000763,-76.9932627,San Borja,En planos,flat,3,143.19,839000.0
San Borja Sur 985 (Tipo 01),-12.1000763,-76.9932627,San Borja,En planos,flat,2,61.82,489000.0
San Borja Sur 985 (Tipo 02),-12.1000763,-76.9932627,San Borja,En planos,flat,2,59.68,482000.0
San Borja Sur 985 (Dpto. 203 - 303 - 403),-12.1000763,-76.9932627,San Borja,En planos,flat,3,106.33,745000.0
San Borja Sur 985 (Dpto. 603 - 703 - 803),-12.1000763,-76.9932627,San Borja,En planos,flat,3,89.24,645000.0
San Borja Sur 985 (Dpto. 1003 - 1103 - 1203),-12.1000763,-76.9932627,San Borja,En planos,flat,3,76.7,565000.0
Central Site (Flat Típico 01),-12.099822,-77.0315002,San Isidro,En planos,flat,3,85.13,743850.0
Central Site (Flat Típico 02),-12.099822,-77.0315002,San Isidro,En planos,flat,3,97.72,855658.0
Central Site (Flat Típico 03),-12.099822,-77.0315002,San Isidro,En planos,flat,2,70.03,608994.0
Central Site (Dúplex 1102),-12.099822,-77.0315002,San Isidro,En planos,duplex,3,191.55,1263758.0
Central Site (Dúplex 1103),-12.099822,-77.0315002,San Isidro,En planos,duplex,3,151.03,979360.0
Eco Design (Tipologia 3),-12.094436,-77.0500454,San Isidro,Entrega inmediata,flat,2,111.27,993558.0
Eco Design (Tipologia 2),-12.094436,-77.0500454,San Isidro,Entrega inmediata,flat,3,137.65,1348000.0
Eco Design (Tipologia 7),-12.094436,-77.0500454,San Isidro,Entrega inmediata,flat,2,111.27,994250.0
ÁMATI (Tipo 7),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,2,62.25,500000.0
ÁMATI (Tipo 1),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,1,54.2,509000.0
ÁMATI (Tipo 2),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,3,82.7,723000.0
ÁMATI (Tipo 3),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,3,83.55,721000.0
ÁMATI (Tipo 4),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,2,58.3,494000.0
ÁMATI (Tipo 5),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,2,60.6,502000.0
ÁMATI (Tipo 6),-12.0842582,-77.0499813,Jesus Maria,En construcción,flat,1,47.25,428000.0
ÁMATI (Tipo 3),-12.0842582,-77.0499813,Jesus Maria,En construcción,duplex,3,131.38,1057000.0
ROOSEVELT 5591 (Tipo 106),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,1,55.46,437000.0
ROOSEVELT 5591 (Tipo 01),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,2,57.08,466000.0
ROOSEVELT 5591 (Tipo 02),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,2,55.65,530000.0
ROOSEVELT 5591 (Tipo 03),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,1,45.09,413000.0
ROOSEVELT 5591 (Tipo 04),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,2,54.64,460000.0
ROOSEVELT 5591 (Tipo 05),-12.119809631210227,-77.01812982114635,Miraflores,En construcción,flat,1,66.09,557000.0
